age,weeks_in_course,hours_spent_learning_per_week,practice_problems_solved,projects_completed,tutorial_videos_watched,uses_kaggle,participates_in_discussion_forums,debugging_sessions_per_week,self_reported_confidence_python,final_exam_score,country_Bangladesh,country_Brazil,country_Germany,country_India,country_Indonesia,country_Nigeria,country_Other,country_Pakistan,country_UK,country_USA,prior_programming_experience_Advanced,prior_programming_experience_Beginner,prior_programming_experience_Intermediate,passed_exam
-0.9473684210526315,-1.0,-0.2250000000000001,-1.3,-0.5,-0.1111111111111111,0.0,1.0,-0.3333333333333333,-0.8,-1.3886639676113357,False,False,False,False,False,False,False,False,True,False,False,True,False,0
0.8421052631578947,-0.14285714285714285,0.4500000000000002,0.6,0.5,0.5555555555555556,0.0,1.0,0.0,-0.8,0.4210526315789473,False,True,False,False,False,False,False,False,False,False,False,False,True,0
-0.7368421052631579,-1.0,-0.02499999999999991,-0.1,1.0,0.4444444444444444,0.0,0.0,1.6666666666666667,0.6,0.1578947368421052,False,False,False,True,False,False,False,False,False,False,False,True,False,0
0.0,-1.0,0.6000000000000001,0.2,0.5,-0.3333333333333333,1.0,1.0,-0.3333333333333333,0.0,0.08502024291497981,False,False,False,False,False,False,False,True,False,False,False,True,False,0
-0.631578947368421,0.14285714285714285,1.0,0.3,-0.5,1.0,0.0,0.0,-1.3333333333333333,-0.6,0.10931174089068807,False,False,True,False,False,False,False,False,False,False,False,True,False,0
0.9473684210526315,0.7142857142857143,0.7999999999999998,-1.5,-1.0,-0.4444444444444444,0.0,1.0,0.6666666666666666,-0.4,-0.14170040485829957,False,False,False,False,True,False,False,False,False,False,False,True,False,0
-0.15789473684210525,0.2857142857142857,0.3500000000000001,-1.7,-0.5,-0.6666666666666666,0.0,0.0,-1.0,-1.0,-0.396761133603239,False,False,False,False,False,False,False,False,False,True,False,True,False,0
-0.8947368421052632,-0.14285714285714285,0.0,0.1,1.0,-0.8888888888888888,0.0,0.0,0.6666666666666666,0.2,1.0202429149797567,True,False,False,False,False,False,False,False,False,False,False,False,True,1
0.21052631578947367,0.7142857142857143,-0.7250000000000001,-1.8,-0.5,-0.6666666666666666,0.0,0.0,0.3333333333333333,0.2,-1.3360323886639676,False,False,False,True,False,False,False,False,False,False,False,True,False,0
-0.3684210526315789,0.42857142857142855,0.5499999999999998,-0.3,0.0,-0.1111111111111111,0.0,0.0,0.0,0.4,1.1781376518218623,False,False,False,False,False,False,False,False,False,True,True,False,False,1
-0.631578947368421,0.7142857142857143,1.25,-0.6,-1.0,0.5555555555555556,0.0,0.0,0.0,-1.0,-0.14574898785425106,False,False,False,False,False,True,False,False,False,False,False,True,False,0
0.2631578947368421,-0.5714285714285714,0.25,0.3,1.5,0.7777777777777778,1.0,1.0,-1.3333333333333333,0.6,0.7246963562753035,True,False,False,False,False,False,False,False,False,False,False,True,False,1
-1.0,-0.2857142857142857,1.4500000000000002,-0.8,0.0,0.3333333333333333,1.0,0.0,-0.3333333333333333,-0.8,0.7570850202429147,False,False,False,False,False,False,False,False,False,True,False,True,False,1
-0.05263157894736842,-1.0,-1.15,-1.1,-0.5,1.1111111111111112,0.0,1.0,0.6666666666666666,-1.0,-1.6396761133603237,False,False,False,False,False,False,False,False,True,False,False,True,False,0
0.3684210526315789,-0.14285714285714285,-0.875,-2.1,0.5,-0.3333333333333333,0.0,1.0,-0.6666666666666666,-1.0,-0.7651821862348178,False,False,True,False,False,False,False,False,False,False,False,False,True,0
-0.7368421052631579,0.5714285714285714,0.6499999999999999,1.3,1.0,-1.0,0.0,1.0,1.3333333333333333,0.4,1.5991902834008092,False,False,False,False,False,False,False,False,False,True,False,False,True,1
-0.6842105263157895,1.0,0.19999999999999996,1.1,-0.5,0.1111111111111111,0.0,0.0,0.3333333333333333,-0.6,0.23886639676113353,False,False,False,False,True,False,False,False,False,False,False,False,True,0
0.7368421052631579,-0.2857142857142857,0.9750000000000001,1.5,-0.5,-0.1111111111111111,1.0,1.0,0.6666666666666666,0.0,1.1012145748987852,False,False,False,False,False,False,False,True,False,False,True,False,False,1
-0.3684210526315789,-0.5714285714285714,0.0,0.9,1.0,1.6666666666666667,1.0,0.0,-0.3333333333333333,0.0,0.8421052631578946,False,False,False,False,False,False,False,False,True,False,False,False,True,1
-0.21052631578947367,-0.14285714285714285,-0.6499999999999999,1.0,1.0,-1.3333333333333333,1.0,1.0,-0.3333333333333333,-0.8,-0.2793522267206477,False,False,False,True,False,False,False,False,False,False,False,True,False,0
0.7894736842105263,-0.7142857142857143,-0.1499999999999999,-0.4,-0.5,0.2222222222222222,0.0,1.0,-0.6666666666666666,-0.8,-1.0445344129554655,False,False,False,True,False,False,False,False,False,False,False,True,False,0
-0.8947368421052632,-1.0,-1.15,-0.6,0.0,-0.4444444444444444,1.0,0.0,0.3333333333333333,-1.0,-0.06477732793522273,False,False,False,True,False,False,False,False,False,False,False,True,False,0
-1.0,-0.5714285714285714,-0.85,-1.1,0.5,-0.2222222222222222,0.0,1.0,-1.0,0.6,-0.6194331983805668,False,False,False,True,False,False,False,False,False,False,False,True,False,0
-0.7894736842105263,-0.7142857142857143,0.7250000000000001,-0.5,0.0,-0.3333333333333333,1.0,0.0,0.6666666666666666,-1.0,0.3279352226720648,False,False,False,False,False,False,False,True,False,False,False,False,True,0
-0.8947368421052632,-1.0,0.6499999999999999,-0.3,0.5,-0.8888888888888888,0.0,0.0,0.0,0.0,0.6599190283400808,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0.42105263157894735,-0.8571428571428571,0.2749999999999999,-0.4,0.0,0.5555555555555556,0.0,0.0,-1.3333333333333333,0.6,-0.3319838056680163,False,True,False,False,False,False,False,False,False,False,False,True,False,0
-0.15789473684210525,0.42857142857142855,-1.3,0.9,3.0,-0.5555555555555556,0.0,1.0,1.0,0.0,0.42510121457489874,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0.2631578947368421,-0.42857142857142855,-0.2749999999999999,-0.3,0.0,-0.3333333333333333,0.0,1.0,0.6666666666666666,0.0,0.611336032388664,False,False,False,False,False,True,False,False,False,False,False,True,False,0
0.6842105263157895,1.0,-0.925,1.3,-0.5,-0.2222222222222222,1.0,0.0,-1.3333333333333333,-0.4,-1.0890688259109311,False,False,True,False,False,False,False,False,False,False,False,True,False,0
-0.5789473684210527,0.0,0.875,-0.3,-0.5,0.3333333333333333,1.0,0.0,-1.0,-0.2,-0.3927125506072875,True,False,False,False,False,False,False,False,False,False,False,True,False,0
0.7894736842105263,-1.0,-0.44999999999999996,0.9,-1.0,0.0,1.0,0.0,-0.6666666666666666,-1.0,-0.7975708502024291,False,True,False,False,False,False,False,False,False,False,False,True,False,0
-0.3684210526315789,-0.5714285714285714,-0.825,0.7,-1.0,0.2222222222222222,1.0,1.0,0.6666666666666666,-0.6,-0.0688259109311742,False,True,False,False,False,False,False,False,False,False,False,True,False,0
0.5263157894736842,0.8571428571428571,0.02499999999999991,1.1,0.0,-0.3333333333333333,0.0,1.0,-0.3333333333333333,0.0,0.08502024291497981,False,False,False,False,False,False,False,False,False,True,False,True,False,0
-0.3157894736842105,-0.5714285714285714,-0.4750000000000001,-0.2,-0.5,-0.5555555555555556,0.0,1.0,-1.0,-0.8,-0.9919028340080971,False,True,False,False,False,False,False,False,False,False,False,True,False,0
-0.6842105263157895,-0.42857142857142855,1.125,-0.3,0.5,-0.3333333333333333,0.0,1.0,0.3333333333333333,-1.0,-0.7489878542510121,False,False,False,False,False,False,True,False,False,False,False,True,False,0
-0.3684210526315789,-0.14285714285714285,-0.55,0.4,0.0,-0.2222222222222222,1.0,1.0,-1.0,-1.0,-0.14170040485829957,False,False,False,False,False,False,True,False,False,False,False,True,False,0
0.10526315789473684,0.7142857142857143,-1.05,0.1,-0.5,-1.3333333333333333,0.0,0.0,0.6666666666666666,-1.0,-0.8502024291497975,False,False,False,False,False,True,False,False,False,False,False,True,False,0
0.0,0.5714285714285714,-1.625,-0.7,-0.5,0.1111111111111111,0.0,0.0,-0.6666666666666666,0.8,-1.4210526315789473,True,False,False,False,False,False,False,False,False,False,False,True,False,0
-0.2631578947368421,0.0,-0.02499999999999991,-0.9,0.0,-0.2222222222222222,0.0,1.0,-0.3333333333333333,0.8,0.6153846153846151,False,False,False,False,True,False,False,False,False,False,False,True,False,0
-0.15789473684210525,1.0,-0.42500000000000004,-0.6,1.0,-0.4444444444444444,1.0,1.0,0.3333333333333333,-1.0,-0.3238866396761133,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0.15789473684210525,-0.2857142857142857,-1.075,-0.1,0.0,1.0,1.0,1.0,-0.3333333333333333,0.0,-0.14979757085020254,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0.2631578947368421,-1.0,0.8999999999999999,-1.2,0.0,0.5555555555555556,0.0,0.0,0.3333333333333333,0.8,0.4291497975708502,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0.21052631578947367,-0.14285714285714285,0.5,-0.2,-0.5,-0.4444444444444444,1.0,0.0,0.0,-0.4,-0.5870445344129553,False,False,False,False,True,False,False,False,False,False,False,True,False,0
0.42105263157894735,-0.7142857142857143,-0.02499999999999991,0.5,-0.5,-0.4444444444444444,0.0,0.0,0.0,-0.4,0.020242914979757082,False,False,False,False,False,False,False,False,False,True,False,False,True,0
-0.3157894736842105,1.0,1.025,0.3,-0.5,-0.2222222222222222,0.0,1.0,0.0,-0.4,-0.8987854251012146,False,False,False,False,False,False,False,False,False,True,False,True,False,0
-1.0526315789473684,0.7142857142857143,0.5,0.1,-0.5,-0.5555555555555556,1.0,1.0,0.6666666666666666,0.4,1.2348178137651817,True,False,False,False,False,False,False,False,False,False,True,False,False,1
0.21052631578947367,0.7142857142857143,-0.625,-0.6,0.0,-1.4444444444444444,0.0,0.0,0.3333333333333333,0.2,-0.14979757085020254,False,False,False,False,False,False,False,True,False,False,False,True,False,0
-0.7368421052631579,0.7142857142857143,-0.775,0.9,0.0,0.0,0.0,1.0,-0.3333333333333333,-0.2,-0.008097165991902949,False,False,False,False,False,False,True,False,False,False,False,True,False,0
-0.631578947368421,-0.2857142857142857,0.625,-0.6,1.0,-0.2222222222222222,1.0,0.0,0.0,0.2,0.6599190283400808,False,False,False,True,False,False,False,False,False,False,False,True,False,0
0.15789473684210525,1.0,0.2999999999999998,0.5,0.5,-0.1111111111111111,1.0,0.0,0.3333333333333333,0.4,1.1012145748987852,False,False,False,False,False,False,False,True,False,False,False,True,False,1
-1.0526315789473684,0.0,0.125,1.4,1.0,0.0,1.0,0.0,-0.6666666666666666,0.8,0.3967611336032387,False,False,True,False,False,False,False,False,False,False,False,True,False,0
-0.6842105263157895,-0.14285714285714285,-0.625,-0.3,1.5,1.0,0.0,1.0,0.3333333333333333,0.4,0.5425101214574898,False,False,True,False,False,False,False,False,False,False,False,True,False,0
0.15789473684210525,0.2857142857142857,0.4500000000000002,-0.7,0.5,-0.2222222222222222,0.0,1.0,1.6666666666666667,0.2,0.3441295546558704,False,False,False,False,False,False,False,False,False,True,False,True,False,0
-0.5263157894736842,-0.2857142857142857,-0.575,-0.9,0.0,-1.0,0.0,1.0,0.0,0.2,-0.5789473684210525,False,False,False,True,False,False,False,False,False,False,False,True,False,0
-0.21052631578947367,0.14285714285714285,-0.07499999999999996,0.1,-0.5,-0.4444444444444444,1.0,1.0,1.0,0.6,0.08097165991902833,False,False,False,False,False,False,False,False,True,False,False,True,False,0
-0.6842105263157895,0.14285714285714285,1.0750000000000002,-0.4,0.5,1.2222222222222223,0.0,0.0,0.3333333333333333,-0.2,0.14574898785425106,False,False,False,False,True,False,False,False,False,False,False,True,False,0
0.7368421052631579,-1.0,-0.5,0.0,0.0,-0.5555555555555556,0.0,0.0,0.0,0.4,-0.23886639676113353,False,False,False,False,False,True,False,False,False,False,False,True,False,0
0.7368421052631579,-1.0,-1.175,0.6,-1.0,-0.5555555555555556,0.0,1.0,0.0,-0.8,-1.4615384615384615,False,False,False,True,False,False,False,False,False,False,False,True,False,0
0.631578947368421,-1.0,-0.8,-1.8,1.0,-0.6666666666666666,1.0,1.0,0.6666666666666666,0.4,0.8785425101214572,False,False,False,False,False,True,False,False,False,False,False,False,True,1
-0.8421052631578947,0.0,0.75,-0.1,0.5,0.7777777777777778,0.0,0.0,0.6666666666666666,-1.0,0.12550607287449397,False,False,False,False,False,False,False,True,False,False,False,False,True,0
0.9473684210526315,0.5714285714285714,0.19999999999999996,-0.6,0.0,-1.0,0.0,0.0,-0.3333333333333333,0.6,1.303643724696356,False,False,False,False,False,False,False,True,False,False,True,False,False,1
0.3684210526315789,0.7142857142857143,-0.10000000000000009,-0.2,-1.0,0.1111111111111111,0.0,0.0,0.3333333333333333,-1.0,-0.46153846153846156,False,False,False,False,False,True,False,False,False,False,False,True,False,0
-0.7368421052631579,0.8571428571428571,-0.375,-1.0,-0.5,0.1111111111111111,0.0,0.0,-0.3333333333333333,0.4,-0.4453441295546558,False,False,False,False,True,False,False,False,False,False,False,False,True,0
-0.631578947368421,0.5714285714285714,0.375,0.1,2.0,0.0,0.0,0.0,1.0,-0.6,0.04453441295546564,False,False,False,True,False,False,False,False,False,False,False,False,True,0
-0.6842105263157895,0.8571428571428571,-0.625,0.8,-0.5,1.1111111111111112,0.0,0.0,-0.3333333333333333,-0.4,-1.1133603238866396,False,False,False,False,False,False,False,False,True,False,False,True,False,0
-0.47368421052631576,0.2857142857142857,0.2250000000000001,0.1,0.5,0.3333333333333333,1.0,1.0,-1.0,0.8,0.08502024291497981,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0.6842105263157895,-0.14285714285714285,-0.55,1.3,0.0,-0.5555555555555556,0.0,0.0,0.0,0.2,1.4372469635627525,True,False,False,False,False,False,False,False,False,False,True,False,False,1
0.631578947368421,-0.7142857142857143,-0.675,-0.2,1.0,0.7777777777777778,0.0,1.0,0.3333333333333333,0.8,0.7611336032388661,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0.10526315789473684,0.7142857142857143,-0.4750000000000001,-0.1,-1.0,1.0,0.0,1.0,-0.3333333333333333,-0.6,-0.2793522267206477,False,False,True,False,False,False,False,False,False,False,False,True,False,0
0.15789473684210525,-0.8571428571428571,-0.2749999999999999,-0.3,0.0,-0.2222222222222222,1.0,0.0,0.0,0.6,-0.12550607287449397,False,False,False,False,True,False,False,False,False,False,False,True,False,0
0.8421052631578947,-0.5714285714285714,-0.02499999999999991,0.9,0.5,-0.2222222222222222,0.0,1.0,0.6666666666666666,-0.6,-0.26720647773279355,True,False,False,False,False,False,False,False,False,False,False,True,False,0
0.7368421052631579,-0.7142857142857143,0.17500000000000004,-0.1,-0.5,0.0,1.0,0.0,1.0,0.4,-0.060728744939271245,False,False,False,False,False,False,False,False,True,False,False,False,True,0
0.05263157894736842,-0.14285714285714285,-1.75,-0.7,-1.0,0.0,1.0,1.0,-0.3333333333333333,0.4,-0.3481781376518219,False,True,False,False,False,False,False,False,False,False,False,True,False,0
0.3157894736842105,0.2857142857142857,-0.6000000000000001,0.2,-0.5,0.5555555555555556,0.0,0.0,0.0,-0.6,-1.3198380566801617,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0.7368421052631579,1.0,-0.30000000000000004,1.0,1.0,0.7777777777777778,0.0,0.0,0.3333333333333333,-0.6,-0.7449392712550608,False,False,False,False,False,False,False,True,False,False,False,True,False,0
-1.0526315789473684,1.0,1.125,-0.4,0.0,1.3333333333333333,1.0,1.0,-1.0,0.8,0.6396761133603237,False,False,False,False,False,False,False,False,False,True,False,True,False,0
0.7368421052631579,0.0,-0.8,0.8,-0.5,-1.2222222222222223,1.0,0.0,-0.6666666666666666,-0.2,-0.16599190283400814,True,False,False,False,False,False,False,False,False,False,False,True,False,0
0.8421052631578947,-0.2857142857142857,0.125,0.8,-0.5,0.2222222222222222,1.0,0.0,0.3333333333333333,0.4,-0.3319838056680163,False,False,False,False,False,False,False,False,False,True,False,True,False,0
-0.3684210526315789,-0.7142857142857143,1.125,-0.8,0.0,-0.7777777777777778,1.0,0.0,-0.6666666666666666,0.0,0.8016194331983804,False,True,False,False,False,False,False,False,False,False,False,False,True,1
-0.9473684210526315,-0.2857142857142857,-0.975,-1.3,-0.5,0.1111111111111111,0.0,0.0,0.0,-0.2,-1.3238866396761133,True,False,False,False,False,False,False,False,False,False,False,True,False,0
-1.0526315789473684,1.0,0.2999999999999998,-1.5,0.5,0.8888888888888888,1.0,1.0,1.0,-0.2,0.7732793522267206,False,False,False,False,False,False,False,True,False,False,False,True,False,1
-0.8421052631578947,-0.8571428571428571,-0.6000000000000001,0.2,1.0,0.6666666666666666,0.0,0.0,-1.0,0.0,-0.4817813765182187,False,False,False,True,False,False,False,False,False,False,False,True,False,0
0.2631578947368421,1.0,-0.375,-0.2,0.0,-0.3333333333333333,0.0,0.0,-0.6666666666666666,0.4,-0.680161943319838,False,False,True,False,False,False,False,False,False,False,False,True,False,0
-0.3684210526315789,0.5714285714285714,-0.6000000000000001,-0.7,0.0,0.3333333333333333,1.0,0.0,-0.6666666666666666,0.0,0.42510121457489874,True,False,False,False,False,False,False,False,False,False,False,False,True,0
0.9473684210526315,-0.14285714285714285,-0.55,-1.0,1.0,-1.1111111111111112,0.0,0.0,0.6666666666666666,0.2,0.6275303643724696,False,False,False,False,False,False,True,False,False,False,False,False,True,0
0.3157894736842105,0.8571428571428571,2.05,1.5,-0.5,0.3333333333333333,0.0,1.0,0.6666666666666666,0.6,1.9554655870445343,False,True,False,False,False,False,False,False,False,False,False,False,True,1
-0.631578947368421,0.42857142857142855,0.625,0.1,-0.5,0.3333333333333333,0.0,0.0,0.6666666666666666,0.2,-0.33603238866396773,True,False,False,False,False,False,False,False,False,False,False,True,False,0
-0.3157894736842105,0.2857142857142857,0.8250000000000002,-0.4,0.0,0.4444444444444444,0.0,1.0,-0.6666666666666666,0.6,-0.2226720647773279,True,False,False,False,False,False,False,False,False,False,False,True,False,0
-0.3157894736842105,0.8571428571428571,0.375,-0.9,-0.5,-0.2222222222222222,1.0,1.0,-1.0,0.8,-0.5748987854251013,False,False,False,False,False,False,True,False,False,False,False,True,False,0
0.2631578947368421,-0.14285714285714285,-1.2,-0.7,-0.5,0.7777777777777778,0.0,0.0,-0.3333333333333333,-1.0,-1.5465587044534412,False,False,False,False,False,False,False,True,False,False,False,True,False,0
-0.42105263157894735,-0.5714285714285714,0.2999999999999998,-0.5,0.5,1.3333333333333333,1.0,1.0,0.0,-0.6,0.4898785425101215,True,False,False,False,False,False,False,False,False,False,False,False,True,0
0.5789473684210527,0.7142857142857143,0.7999999999999998,1.6,1.5,1.2222222222222223,0.0,1.0,0.6666666666666666,0.0,1.2024291497975705,False,False,True,False,False,False,False,False,False,False,False,False,True,1
0.9473684210526315,0.0,-0.6499999999999999,-0.7,0.5,0.5555555555555556,0.0,0.0,0.0,-0.6,0.08097165991902833,False,False,False,False,False,False,False,False,False,True,False,False,True,0
0.5789473684210527,-0.5714285714285714,0.7250000000000001,1.3,-0.5,-0.5555555555555556,0.0,0.0,-0.3333333333333333,-0.8,0.11740890688259102,False,False,False,False,False,False,False,True,False,False,True,False,False,0
-0.8947368421052632,-0.14285714285714285,0.5249999999999999,-0.1,0.0,1.4444444444444444,0.0,0.0,1.3333333333333333,-0.2,0.7327935222672064,False,False,True,False,False,False,False,False,False,False,False,False,True,1
0.47368421052631576,-0.5714285714285714,1.4,0.1,2.0,0.3333333333333333,0.0,0.0,0.3333333333333333,-1.0,0.14574898785425106,False,False,False,False,False,False,False,True,False,False,False,True,False,0
0.8421052631578947,0.7142857142857143,-0.32499999999999996,-0.8,-0.5,0.8888888888888888,1.0,0.0,2.3333333333333335,-0.2,-0.29959514170040474,False,False,True,False,False,False,False,False,False,False,False,True,False,0
0.10526315789473684,0.5714285714285714,-0.825,-0.1,0.0,0.1111111111111111,0.0,1.0,-0.6666666666666666,0.4,0.036437246963562694,False,True,False,False,False,False,False,False,False,False,False,True,False,0
0.9473684210526315,-0.42857142857142855,-0.2749999999999999,-0.3,1.0,0.5555555555555556,0.0,1.0,-0.3333333333333333,0.6,0.28744939271255066,False,False,True,False,False,False,False,False,False,False,False,True,False,0
-0.3157894736842105,-0.14285714285714285,1.0750000000000002,-0.7,0.5,-1.0,0.0,1.0,0.3333333333333333,0.8,0.23076923076923056,False,False,False,False,False,True,False,False,False,False,False,True,False,0
0.42105263157894735,0.7142857142857143,-1.375,0.1,0.0,-0.2222222222222222,0.0,1.0,0.3333333333333333,0.0,-0.07692307692307686,False,False,True,False,False,False,False,False,False,False,False,True,False,0
0.7894736842105263,0.8571428571428571,-1.55,-0.4,-1.0,-0.3333333333333333,0.0,1.0,-0.3333333333333333,-0.4,-0.562753036437247,False,False,False,True,False,False,False,False,False,False,False,False,True,0
-0.42105263157894735,0.8571428571428571,0.07499999999999996,0.0,1.5,0.1111111111111111,1.0,1.0,-1.0,-0.6,-0.41700404858299606,False,False,False,True,False,False,False,False,False,False,False,True,False,0
0.5789473684210527,0.7142857142857143,-0.32499999999999996,-1.1,-1.0,-1.0,0.0,1.0,0.0,0.4,-0.12550607287449397,False,False,False,False,True,False,False,False,False,False,False,False,True,0
-0.7368421052631579,0.2857142857142857,0.0,0.0,-0.5,-1.5555555555555556,0.0,0.0,1.0,-0.8,0.1902834008097164,False,False,False,False,False,True,False,False,False,False,False,False,True,0
0.05263157894736842,-0.7142857142857143,0.7000000000000002,0.9,0.0,0.2222222222222222,0.0,0.0,0.3333333333333333,0.4,0.6518218623481781,False,False,False,False,False,True,False,False,False,False,False,True,False,0
